1930,0
1622,0
2818,1
3090,0
3228,1
2561,1
3148,0
1919,1
3378,0
28,0
1935,1
1870,0
2809,1
633,1
958,0
2312,0
2245,1
2113,0
3105,1
3196,0
106,0
3785,1
3664,0
2689,1
3855,1
3338,1
3183,1
3447,1
2137,1
435,0
274,0
1293,1
2710,1
3511,1
3345,1
3796,0
699,0
2008,0
3873,1
3885,1
1459,1
3013,1
3132,0
1288,0
3579,1
1642,0
891,1
2679,1
3172,1
3552,0
1079,1
2889,1
3474,0
3576,0
1209,1
1095,1
3921,0
2300,1
88,0
805,1
3762,0
3717,1
3257,1
817,1
3466,0
1576,0
319,1
3931,1
2161,1
1253,1
767,1
3317,1
3156,0
3010,0
3053,1
1448,0
1473,1
1802,1
913,1
1771,0
3927,1
175,0
497,0
396,0
1818,0
2170,1
3832,0
2256,0
418,0
2295,1
1141,1
238,0
3690,0
3012,0
20,1
18,0
3719,1
1495,1
268,0
2548,1
2907,1
3481,0
2149,1
1899,1
1618,1
1722,0
3536,1
2918,1
504,0
614,0
1904,0
3062,0
2449,1
1153,1
471,1
627,0
3799,1
2606,1
3438,0
3996,0
3283,1
1715,1
60,0
86,1
3121,1
391,1
1462,0
1381,1
2447,1
3675,1
2538,0
3752,0
638,0
2301,1
2575,1
349,1
3646,0
426,0
36,1
1206,0
2883,1
3046,0
2290,1
358,1
978,0
45,0
924,0
2446,0
3151,1
2558,1
2095,1
3841,1
3797,0
1457,1
1322,0
1616,0
148,0
853,1
2662,0
940,1
2890,0
3244,0
1781,0
2509,1
3758,0
3346,0
3955,1
2058,0
3906,1
281,0
3770,0
128,1
3707,1
1861,1
3887,1
1285,0
2203,1
560,0
3415,1
210,0
3035,1
3933,0
2453,1
1301,1
2795,1
2658,0
642,0
1841,1
1530,0
1701,1
2860,1
1201,1
3405,1
2722,0
3366,0
1517,1
2788,0
1663,0
3184,0
960,1
2196,1
3994,0
580,0
3162,0
778,0
3223,1
1426,0
1786,0
2073,1
2242,0
3209,1
3871,1
373,1
369,1
3371,1
2436,0
1840,0
3837,1
3255,1
3547,1
3325,1
2304,1
2051,1
2062,0
3404,0
3753,1
2785,1
2616,0
17,0
2331,1
3788,0
3015,1
3651,1
3577,1
2234,1
2362,0
2863,1
512,0
2632,0
1889,0
77,1
775,1
3683,1
3063,1
366,0
1971,1
3693,1
2036,0
1058,0
1908,0
3171,1
2163,1
3385,1
1654,1
1475,1
3636,1
434,0
3472,0
3092,0
2250,0
2540,0
1062,0
2874,0
96,0
698,0
2857,1
3556,0
1823,1
1801,1
1551,0
3807,0
1316,0
2804,0
1873,1
2756,0
885,1
1579,1
263,0
2845,0
1477,1
1006,0
3348,0
1563,0
3347,1
2370,1
3886,0
3527,0
1025,1
3593,1
2879,1
2798,0
72,0
2836,0
3505,1
1671,1
2009,1
2856,1
3730,0
3891,1
3665,1
652,1
2088,0
2748,1
1709,1
76,0
1192,1
847,0
2420,1
3695,1
902,0
3411,1
1918,0
1693,1
507,0
2271,1
571,0
181,1
124,0
984,0
1340,0
3243,1
2286,0
3413,1
1420,1
1585,1
3821,1
8,0
3249,1
3585,1
3888,0
372,1
3964,0
2197,1
3340,0
3824,0
600,0
2774,0
2374,0
937,1
1178,0
2780,0
2582,0
2633,1
1171,1
910,0
2441,1
798,0
3185,1
279,1
2835,0
2760,0
2654,0
1007,1
3011,1
773,1
1266,0
1727,1
3057,1
3021,0
726,0
1766,1
3104,0
2490,0
1298,0
1258,1
3975,1
2257,1
1346,1
3226,0
1874,0
613,1
608,0
606,0
1184,0
3553,1
943,1
678,1
2429,0
2859,1
763,0
190,0
3458,1
2128,0
872,0
378,1
3775,1
1396,0
1233,1
2551,1
1653,1
26,0
3648,0
2637,0
3629,1
1534,0
757,1
3563,0
2001,1
1856,0
3099,1
1737,1
2146,1
1089,0
3639,1
3386,0
1023,1
2757,1
294,0
188,0
3087,1
2640,0
2296,0
3312,0
3557,1
634,0
911,1
3261,1
2479,0
2727,1
273,1
3327,0
3187,1
3972,0
2478,1
2241,1
3645,0
2380,0
921,1
1183,1
1948,0
1378,0
3329,1
3881,1
899,1
3852,0
1267,1
1387,1
1342,0
232,0
895,1
2505,1
3694,1
1832,0
1811,1
258,1
1367,1
2179,1
2311,1
2966,0
361,1
3956,1
1303,1
550,1
484,0
3194,0
1392,0
881,1
3460,0
609,1
762,0
3798,0
3181,1
1166,0
130,0
641,1
860,0
1547,1
1434,1
1685,1
1625,1
1591,1
1415,1
1449,0
990,0
1358,1
2145,0
3625,1
3509,1
1535,1
2877,0
2316,0
38,0
2144,0
2430,0
1644,0
2714,0
2531,0
3262,0
2209,1
1812,0
2751,1
1045,1
2908,0
1274,0
2989,1
681,1
1822,0
3277,1
1639,1
2274,1
1695,1
3122,0
1860,1
2981,1
1875,1
3657,1
3907,1
3698,1
2895,1
1980,0
1224,0
3523,1
898,1
1969,1
296,0
1773,1
1026,0
229,1
953,1
783,0
3442,0
3297,1
3899,0
2500,0
1507,1
2870,0
2651,1
2611,1
2496,0
2580,1
2407,0
655,1
1629,1
3924,1
997,1
2085,1
248,0
852,0
2408,1
3163,1
1064,1
3958,0
1397,1
178,0
1504,0
167,1
3965,1
3241,0
1944,0
3765,0
3756,0
3127,1
756,0
3928,1
1508,0
3038,0
1090,0
1051,1
1844,0
2106,0
2702,0
2925,1
1122,0
1411,1
2309,1
1539,0
1692,0
2939,1
3544,0
227,1
1351,1
3276,0
2336,1
2754,1
684,0
669,1
1960,0
244,0
2423,1
2684,0
101,1
2826,1
3637,0
1388,0
3833,0
970,1
134,1
3427,0
2097,0
3688,0
3944,0
383,1
2489,0
3567,1
459,1
1327,0
3377,1
202,1
1627,1
495,1
278,1
1543,1
341,1
1188,0
2590,1
1323,1
718,0
3292,0
41,1
409,1
980,0
2056,0
1094,0
2687,1
2014,0
2680,0
1974,0
2284,0
3044,0
1395,1
213,1
2521,1
2201,1
2050,1
3430,1
3526,0
877,1
1140,0
3647,0
3182,0
1118,1
2365,1
3656,0
1333,0
1975,1
1684,1
1134,0
328,1
1360,1
2204,1
3344,0
1263,0
3232,0
800,1
2212,1
1223,1
407,1
927,1
1751,1
802,0
2237,1
3426,0
765,1
50,1
2522,0
1082,0
2619,1
3361,1
133,1
2954,0
3768,0
3909,0
951,1
596,0
422,0
2635,1
3626,0
1783,1
1655,1
3432,0
2190,0
3995,1
1648,0
3166,1
374,0
1194,0
3265,0
2253,0
3677,1
3419,1
3233,1
1302,0
2530,1
1805,0
2465,1
3107,1
2289,1
2118,1
2681,1
3951,1
1761,1
2191,1
2458,1
2134,0
3455,1
451,0
454,0
3751,1
2002,0
2354,1
3589,1
3621,1
752,1
2573,1
3875,0
2422,0
464,1
1925,1
14,0
1721,0
1338,0
1494,1
3229,1
2405,1
2869,1
2078,0
215,1
195,1
226,1
318,0
1128,0
2892,0
228,1
2949,0
3518,0
1282,0
2010,0
3423,1
967,1
1304,1
3240,0
992,0
403,1
3306,0
3998,1
3303,1
1973,1
815,1
799,1
637,1
758,0
3282,0
2838,1
2108,0
1029,1
1386,0
599,1
2605,1
2116,0
3831,0
3896,1
2159,1
2963,1
1731,1
784,0
1689,1
2487,0
2330,1
3747,1
1961,1
1942,0
387,1
918,1
1125,1
1970,0
1714,0
1049,1
292,1
1592,0
1399,1
1383,1
1262,1
754,1
2164,0
3123,1
1597,0
127,1
1945,1
2634,0
252,0
827,0
2604,0
1020,0
251,0
1509,0
9,1
3251,1
3294,0
2011,1
651,1
2822,0
1359,1
3031,1
1229,1
3679,0
3834,0
470,1
3740,1
3484,0
1854,0
3284,0
1843,0
2101,1
3845,1
2649,1
1699,0
3434,0
1142,0
1437,0
804,0
869,1
3049,1
3761,1
2768,0
3641,0
2746,0
3999,1
1774,0
2147,1
3616,0
2141,1
174,0
1424,0
2459,1
499,0
3986,0
3491,1
1100,0
3364,0
3863,1
3966,1
1518,0
2844,0
2306,1
3017,1
2378,0
672,0
682,0
1826,1
683,1
1682,0
2956,0
2694,1
2544,0
2980,1
1602,0
400,0
2091,1
3749,1
2071,1
3534,1
2364,0
1149,1
1065,0
764,0
334,0
2020,0
1200,0
1470,1
3794,1
2770,0
1605,1
890,0
2067,0
3211,1
1538,0
1245,1
1762,1
1235,1
33,1
23,1
1221,0
1979,0
1659,1
3131,1
1624,0
2992,1
3,0
3515,1
662,0
2210,0
1498,0
3266,0
3189,1
271,1
1743,1
312,0
1888,0
2019,1
2107,1
936,0
2564,0
1982,0
557,1
158,0
750,1
2012,0
2291,1
2959,1
121,1
1167,1
1177,1
1967,1
3754,1
1884,0
64,0
3388,1
973,0
3365,1
3867,1
3217,1
2393,1
285,1
843,1
1735,0
2988,0
1728,0
1185,1
569,1
629,1
508,0
640,0
2136,1
2467,0
1435,1
3492,1
2236,0
714,1
1463,1
1516,0
3595,1
3254,1
663,1
2026,0
3222,1
2324,0
1257,1
2127,1
3617,1
116,0
1151,0
27,1
2435,0
1366,0
2855,0
3080,0
3033,1
1914,0
1620,1
3686,0
257,1
1777,1
3375,1
1047,0
2168,0
1581,1
751,0
1248,0
534,0
1938,1
1503,0
71,0
2914,0
2356,0
729,0
1127,1
1706,0
311,1
933,1
1740,0
3498,0
1923,1
3314,0
3468,0
3174,0
1793,0
1318,0
2160,1
3354,0
2434,0
3662,0
3726,0
2310,0
1027,0
3311,0
3842,0
2000,0
3766,0
3205,1
2943,1
1307,0
59,1
2299,1
3530,0
411,1
3129,0
1315,1
1408,0
1600,1
1611,1
1541,1
31,1
841,1
2156,1
1934,0
2100,1
630,0
661,0
3619,1
556,0
1937,1
476,0
647,1
29,1
2375,1
2759,1
894,0
161,0
1817,1
2523,1
1879,1
1101,1
963,1
322,0
313,1
2499,1
3078,0
3687,1
1078,0
2473,1
2169,1
760,1
1129,0
519,0
2182,0
337,0
1529,1
1484,0
3309,1
2585,1
3663,1
3221,1
2546,0
2474,0
371,1
3803,1
3609,1
1269,1
2936,0
3897,1
1578,1
2667,1
3786,0
2516,0
1814,0
2773,1
575,1
3943,1
1776,0
1057,1
2532,0
1767,0
3094,0
2630,1
3618,1
2484,1
1662,0
2445,0
1074,0
1371,1
80,1
2526,0
1048,0
65,1
865,1
35,1
352,0
1056,0
2614,0
1349,1
270,0
1936,0
998,0
1341,1
2962,0
90,0
2171,0
3584,0
3950,0
1197,1
339,1
3407,1
1114,1
1705,0
3622,0
2358,0
253,1
1173,1
1897,1
1542,0
2813,0
2477,1
424,1
1497,1
200,1
1440,1
3745,1
2663,1
2947,1
142,0
3198,1
1747,1
1577,1
3800,0
3224,0
1640,0
1990,0
1456,1
3152,1
250,1
1019,1
1617,1
2728,0
2984,0
2379,1
1892,0
1240,1
2942,0
780,1
1819,1
3813,0
308,0
287,1
87,1
3840,1
2243,1
2139,1
1215,0
1138,0
455,0
3883,1
2172,0
3200,0
3115,0
691,1
2779,0
2153,0
3335,1
607,1
2105,0
2046,1
1038,0
2765,1
2553,1
748,0
901,1
2406,0
1764,0
746,0
2042,0
938,0
1331,1
2970,0
2007,1
1256,0
2277,1
3632,0
3862,0
1384,0
61,0
747,1
3947,1
1236,0
2990,0
97,1
2024,0
3689,1
48,0
2996,1
3627,1
803,1
2903,1
3003,0
3483,1
3188,0
3028,0
448,1
392,0
3954,0
2771,1
3671,1
3948,0
979,1
478,0
776,0
3691,0
932,0
386,0
1921,1
2313,1
1260,0
2596,0
1868,0
180,0
1734,1
1645,1
2389,1
996,0
1355,1
3433,1
1976,0
24,0
3465,1
3389,1
303,1
146,0
1329,1
1073,0
2510,1
201,1
703,1
934,0
2715,0
3023,1
2848,0
3532,0
1570,1
3409,1
2231,1
576,0
1162,0
3382,1
3935,1
810,0
712,0
3822,0
2371,0
2931,0
3718,0
1601,1
3812,0
3480,1
2471,1
3052,0
781,1
1882,0
2778,0
3502,1
719,1
2973,1
2254,0
2659,1
22,1
3258,0
3420,0
255,1
2853,1
3839,1
1261,1
1838,1
3208,0
515,1
2882,0
731,1
3358,0
1910,0
2337,1
590,0
136,0
2617,1
2061,1
3111,1
2685,1
2372,1
2392,0
1241,1
81,1
962,0
2805,1
1010,0
3771,1
2597,1
427,1
884,0
1402,0
246,1
2911,1
1615,0
1059,1
1829,1
3741,0
3289,1
3990,0
1195,1
3866,0
1198,0
2421,1
736,0
1317,1
144,0
1901,1
78,0
494,0
2708,0
2403,1
3056,0
187,1
1433,0
1903,1
3953,1
3150,0
3780,0
1264,0
1758,0
2155,1
774,1
2940,0
73,1
3610,0
665,0
2492,0
1428,0
3744,0
1374,1
164,0
794,0
237,1
438,0
2735,1
1368,0
143,1
595,0
579,1
1574,0
2686,0
2563,1
389,1
3603,1
1210,0
2991,1
3574,0
2953,1
3604,1
2782,0
1146,0
474,1
2545,1
650,0
437,1
2565,1
2905,1
2753,1
2173,0
2636,0
1896,0
1700,0
3777,1
3587,1
89,1
402,0
2729,1
241,0
597,1
1704,0
3101,1
481,0
1951,1
2491,0
3268,0
1174,0
3514,0
277,1
1447,1
737,1
333,1
1775,1
2098,0
1806,0
2122,0
3114,0
1931,1
845,0
2221,1
2755,1
916,0
3246,0
2738,0
561,1
3212,0
2950,0
3157,1
1864,0
284,0
1956,0
2093,1
1707,1
1559,1
674,1
914,0
3828,0
2999,0
516,0
830,0
3399,1
2723,1
2275,1
867,0
2725,1
3652,0
3368,0
3175,0
16,0
2562,0
2935,0
2176,0
2741,0
3219,1
1111,1
1939,1
3759,1
1343,1
385,1
1913,0
2345,1
3363,0
2645,1
3403,1
2884,0
500,1
1493,1
10,0
3578,0
2404,0
1385,1
301,1
2099,1
1657,0
2566,1
2900,0
3252,1
260,0
995,1
1115,0
3601,1
490,0
844,0
2278,1
3769,1
314,0
3065,0
900,0
3815,1
2357,0
3402,0
2273,1
749,0
1560,0
2692,1
3784,0
340,0
2076,1
2258,0
582,0
1546,0
1421,0
3874,1
1211,1
904,0
3781,1
170,0
2466,0
1741,1
2828,1
3528,0
732,1
2013,0
1742,0
37,0
2934,0
185,1
3216,0
624,0
3271,1
1446,1
2450,0
203,1
2468,0
2921,0
644,0
2823,1
112,0
2063,1
3988,0
1612,0
2419,0
1514,0
184,1
1962,0
1476,0
632,0
1412,0
3723,1
1839,1
2969,1
974,1
544,0
3565,0
2084,0
3711,1
3729,0
1779,1
113,1
2238,1
126,0
2572,1
1442,0
832,0
3905,1
2225,1
1594,0
2470,0
198,0
2656,1
168,0
1520,1
2730,0
1950,1
1519,0
1954,1
3915,1
3450,0
3247,1
222,0
551,1
793,1
2965,1
3144,0
191,1
57,1
336,0
3510,0
214,0
2638,1
3424,0
1295,1
3550,0
2469,1
3782,0
3313,1
1193,0
942,0
2341,1
2625,1
3987,1
1372,0
115,1
2799,1
2834,0
1698,0
1746,0
1599,0
717,1
1572,0
2592,0
1161,1
1634,1
1941,1
3026,0
3489,1
1986,0
1646,0
1522,1
3814,0
823,1
2864,0
1244,1
2849,1
889,0
3384,0
813,1
317,1
2125,1
2944,1
221,1
2535,1
1820,0
1401,1
917,0
1621,1
2355,1
1067,1
593,1
412,0
3959,1
2075,1
2077,1
3806,1
3075,1
2157,1
105,1
1451,1
157,1
458,0
104,1
3607,1
625,1
3446,1
1403,1
3684,0
2589,1
1083,1
868,0
1963,1
1902,0
3059,1
1034,0
1568,0
2624,0
1895,1
2816,0
668,0
1376,0
568,0
1667,1
837,1
1589,1
395,1
2431,1
3110,0
3307,1
1675,1
617,1
2208,0
1213,1
3850,1
2104,1
594,0
442,1
3074,0
3545,0
1313,0
1309,1
3522,0
789,1
3117,0
570,0
3485,1
2400,0
1878,0
1719,1
2072,1
323,1
1694,0
3920,1
792,0
2432,1
1647,1
3660,1
1633,1
416,0
205,0
1275,1
1160,0
2758,0
3508,0
1929,0
2216,0
1391,1
564,0
1001,1
2821,1
47,1
724,0
989,1
276,0
2048,0
1536,0
3634,0
207,1
3941,1
1460,0
521,0
991,0
3564,0
604,0
1964,0
3676,0
377,1
3682,0
2967,1
2353,0
3525,1
155,1
1410,0
3456,0
1687,1
3272,1
3066,1
3155,1
3197,1
1040,1
466,0
912,0
2958,0
3339,1
931,0
1466,0
3436,0
492,0
1148,0
1419,1
3949,1
2594,0
1168,0
1830,0
3650,1
1717,1
801,1
3336,0
460,0
3139,1
131,1
2664,1
1390,0
1630,0
293,1
93,1
3789,1
2092,0
3611,1
1182,0
1632,0
558,0
1150,0
1808,0
3032,0
3487,1
944,0
1046,0
1280,0
2052,1
1816,0
1158,0
3922,1
3161,1
2387,1
338,1
3858,1
1176,1
1075,1
1297,1
1098,0
2721,1
3513,1
79,1
603,1
1320,0
1749,0
834,1
344,0
3835,1
741,1
541,1
664,0
2174,1
2615,0
3500,0
1017,0
3109,0
2360,0
2040,1
3974,0
2762,0
968,0
423,0
3146,0
1940,0
3848,1
326,0
1556,0
2246,1
1289,1
831,1
1225,1
2135,1
2034,0
208,1
2133,1
1186,1
3901,0
2198,0
987,0
3457,1
2293,1
3910,0
3520,0
7,0
3000,0
2187,0
675,1
1405,1
1319,0
1076,0
536,0
695,1
3880,0
3696,0
2961,1
2648,0
2578,1
150,0
3462,1
1407,1
3180,0
1373,1
3018,1
2683,1
3980,0
2415,1
2669,1
1155,1
1565,1
368,0
2279,1
796,0
2886,0
3293,1
791,1
3497,1
236,0
316,0
1555,1
2247,1
612,0
3703,1
269,1
2368,0
1850,1
1218,0
1356,0
994,1
1157,0
166,0
1175,1
1922,0
3902,1
393,1
3620,0
1014,1
2068,0
2004,0
1109,0
1690,0
2178,0
1243,1
304,0
498,0
496,0
935,1
2206,0
2515,1
3548,1
3870,0
197,0
1792,0
2985,0
1532,1
2928,0
298,1
156,1
702,0
3912,1
1413,1
1987,1
727,0
1136,0
3590,0
1488,0
3678,0
3997,1
3658,1
2514,1
173,0
3051,1
1181,0
432,1
821,1
3971,1
3398,1
2891,1
1135,1
1726,0
159,1
3133,1
2367,1
857,1
3529,1
2451,0
2528,0
2426,1
1126,0
2571,1
3470,0
1050,1
1898,0
2513,0
3519,1
2023,1
1004,1
3783,1
3554,0
3811,1
2868,0
1992,0
2646,1
2661,1
42,0
2103,0
1799,0
559,0
2752,0
3073,0
3236,0
3856,0
2801,1
488,0
3083,1
2288,0
3879,1
573,1
487,1
517,0
129,1
1271,1
3524,0
692,0
2322,0
930,0
744,0
3207,0
906,1
1496,0
3914,1
2739,1
952,0
3983,1
3790,0
399,1
2121,1
2183,1
1603,1
1858,1
1231,0
2750,0
2220,0
3086,0
2671,1
977,0
100,1
482,0
217,1
139,1
2550,0
3095,0
1222,1
300,0
533,0
1003,0
3330,0
3496,0
2697,0
850,0
3644,1
812,0
3743,1
846,0
1759,0
165,1
2338,1
658,0
2717,0
3793,1
3823,1
3168,0
3692,0
1842,0
2688,1
3412,0
3370,1
3857,1
2123,1
3542,1
3976,0
3116,0
3493,1
1227,1
354,0
1573,1
1011,1
3039,1
2926,0
1400,0
1163,0
2508,0
2111,1
2802,0
2820,0
975,0
1232,0
3742,0
2666,0
3445,1
3882,1
3535,0
441,1
401,1
2043,1
1252,1
182,0
2185,1
3321,1
3904,0
1443,1
2326,0
3571,0
1660,0
2923,0
2701,0
1691,1
2673,1
1024,0
1326,0
1791,1
2885,0
2481,0
2539,1
1511,1
1569,1
2438,0
461,1
1370,0
44,0
2537,1
3264,0
618,0
879,1
3394,0
670,0
151,1
876,0
1821,0
622,0
2112,1
2055,0
1375,0
639,0
3408,0
2047,0
1112,0
743,0
2386,0
1785,1
552,0
3712,1
2800,0
969,1
1389,1
1915,0
1788,0
3760,0
199,0
3040,0
145,1
1794,0
1214,0
583,1
3050,0
1549,0
1580,0
2343,0
709,1
3248,1
3218,0
25,1
2789,1
370,0
2524,0
2142,1
3847,1
3804,0
62,0
833,1
2839,0
444,0
6,0
1718,0
620,0
3077,0
1643,1
3818,1
3631,0
3068,0
431,0
1450,0
3414,1
1713,0
1778,1
2167,1
993,1
1487,1
398,0
1234,0
475,1
1054,0
1259,1
3072,0
2533,1
2259,1
3250,0
262,0
549,1
939,1
3573,0
445,1
1890,1
2060,0
242,0
2032,0
2244,0
1953,0
2898,0
3440,0
1952,0
2417,1
2114,0
2475,1
3444,0
2557,1
2482,0
2120,0
486,0
1815,1
753,1
2329,1
2207,0
2674,0
1521,1
3982,1
700,0
2971,1
1803,1
2154,0
3779,1
1191,0
2941,1
1230,0
493,0
1637,1
1827,1
1753,1
3531,1
1147,1
2199,1
893,1
2901,1
1080,0
2498,0
3315,1
1330,1
1527,1
2806,0
986,1
3362,0
1350,0
2396,0
1880,0
3215,1
1501,1
1957,1
2027,1
1871,0
2691,1
659,0
12,0
861,1
1876,0
447,0
2486,0
1658,1
1752,0
2427,1
452,0
3319,1
1989,0
3353,0
3746,0
1246,0
2119,0
3130,1
3893,0
367,1
331,1
2202,1
2814,0
1480,0
420,0
2272,0
1575,0
283,1
429,1
3985,1
2138,0
2693,1
2035,1
1583,1
808,1
2584,0
1754,0
1467,1
3024,1
350,0
3302,0
3884,1
1199,1
842,0
2195,1
3324,1
3725,1
851,0
40,0
1425,0
3659,1
2298,0
1782,0
2704,0
1848,1
3981,0
787,1
2188,0
1862,0
1068,0
701,1
363,0
636,0
3708,0
645,1
1486,0
3970,1
3259,0
547,1
2424,1
419,0
345,1
711,1
3341,0
3350,0
2143,1
98,0
2280,0
1219,1
814,0
92,0
3008,0
1833,1
1406,0
3808,0
771,1
2410,0
1324,0
1120,0
3705,1
1997,1
849,1
854,0
1852,0
1966,0
3043,1
84,0
1055,1
3606,0
3058,1
122,0
1984,1
3145,1
2781,1
3422,1
2627,1
3555,1
2767,1
1834,0
430,0
351,0
2130,0
1928,0
589,1
1353,1
1030,0
469,1
2827,0
1796,0
3911,1
3543,0
2462,1
3429,1
3214,0
948,0
2025,1
2763,1
2394,0
2444,0
3666,0
2294,0
2622,0
820,0
1037,1
3767,1
786,0
1124,0
3889,1
3318,0
3190,0
2968,1
907,1
1379,1
193,0
1772,1
3923,1
3441,1
2733,1
1994,1
513,0
892,0
707,1
1996,0
2224,0
2383,1
3940,1
2871,1
2433,1
3305,1
3019,1
2881,1
449,1
2411,1
3476,0
3263,1
2109,0
3900,0
3322,0
2703,1
3991,1
1920,0
2276,0
2041,1
1203,0
3504,1
1032,0
2480,0
643,1
2150,1
1452,0
1729,1
2731,0
53,0
3890,0
616,0
3501,1
3356,0
3521,1
1789,1
1686,1
3401,1
3819,1
69,1
1081,1
1306,0
2265,1
91,0
176,1
3898,0
2628,0
119,1
2707,1
3463,0
511,1
2320,1
1362,0
3989,1
1867,1
477,1
3778,0
2840,0
1972,0
3310,0
1121,0
883,1
3108,1
376,0
925,1
653,0
928,0
1291,1
2057,1
3173,1
2350,0
2777,1
70,1
2609,1
364,0
2166,0
523,0
3079,1
999,1
3674,0
1607,1
2519,0
1998,1
562,0
3892,0
2228,1
839,0
3406,0
3599,0
1063,1
1091,1
2318,0
240,0
3801,0
1619,1
3925,0
3482,0
1286,0
1863,1
2945,1
295,1
2314,0
1877,0
335,0
3934,1
3135,1
2115,1
826,0
234,1
2181,1
3178,0
2340,0
1736,0
3984,1
3275,1
297,1
723,1
3859,1
2896,0
529,1
3562,0
1666,0
1239,0
518,0
235,1
909,1
1471,0
2303,0
828,0
3479,1
1552,0
247,1
2979,1
964,0
3673,0
3206,0
3082,0
1441,0
2454,1
2442,0
1702,1
3359,1
2842,1
3967,1
1669,0
1061,1
3680,0
2066,0
2377,0
3715,1
3291,1
697,1
945,0
1926,0
3142,0
3854,0
3727,1
3234,0
2385,1
1893,0
2158,0
3872,0
886,0
2793,0
2131,1
1614,0
3597,1
1422,0
3642,0
565,1
1744,0
2037,1
3149,1
3037,1
3369,0
2846,0
2083,1
3269,1
3945,1
2534,0
388,1
254,0
2593,1
137,1
2894,0
3260,0
1784,0
3820,0
1676,0
822,0
231,1
2388,0
3551,0
3119,1
3439,1
2269,1
1912,0
2825,1
1156,0
3473,1
3125,1
1332,1
149,1
2536,0
1087,1
2932,0
1679,0
1760,0
3735,1
2559,1
3697,1
2698,0
109,1
2342,1
1276,0
3076,0
3732,0
3425,1
3006,0
15,1
2391,0
704,0
3334,1
2255,1
903,1
1983,0
3081,1
394,0
1489,1
3392,0
2140,1
882,0
206,0
3478,0
2830,0
2460,0
223,0
3471,0
806,0
1072,0
3300,0
3802,0
2347,1
1649,1
1208,1
807,1
153,0
3917,1
2328,0
289,0
3908,1
2102,0
2920,0
838,0
510,0
3936,0
1584,0
1787,0
2927,1
3961,1
272,0
3093,1
3239,1
1299,1
2270,1
3342,1
2919,0
2065,1
976,1
816,1
2977,0
3507,1
2861,1
3739,1
2887,1
2359,1
971,1
261,1
666,0
1458,1
1485,0
2455,1
1491,1
584,0
2344,0
1965,0
2018,1
1604,0
2283,1
1613,1
3176,1
